Genero,Campesino,Estrato,Autoidentificacion_Etnica,NIvel_educacion,Discapacidad,Tipo_formacion,Victima_del_conflicto,Disponibilidad_Equipo,tiempo_segundos,Eje_tematico,Eje Final,Puntaje_eje_tematico_selecionado,linea_1_programacion,linea_2_inteligecia_artificial,linea_3_analisis_de_datos,linea_4_blockchain,linea_5_arquitectura_en_la_nube,linea_1_des_programacion,linea_2_des_inteligecia_artificial,linea_3_des_analisis_de_datos,linea_4_des_blockchain,linea_5_des_arquitectura_en_la_nube,area_1_alfabetizacion_datos,area_2_comunicacion_y_colaboracion,area_3_contenidos_digitales,area_4_seguridad,area_5_solucion_de_problemas,area_6_igles,area_1_des_alfabetizacion_datos,area_2_des_comunicacion_y_colaboracion,area_3_des_contenidos_digitales,area_4_des_seguridad,area_5_des_solucion_de_problemas,Matriculado (SI o NO),"Estado (FORMADO, NO APROBADO, INACTIVO, EN FORMACION)",Programa de Formación (Nombre del Curso),"Cohorte (1,2,3,4,5,6,7 o 8)","Tipo de formación (PRESENCIAL,VIRTUAL,HIBRIDO)",Nivel,Asistencia horas,Total_horas posibles,dia,mes,year,promedio_lineas,promedio_areas,exito_academico,ratio_asistencia
,0,0.6726293127448725,-0.21199188994265883,-1.5093990773287487,-0.1307135449559313,-0.4171665555504632,0,1,0.3470271965113379,0.31997877583630996,0.34509594964728435,0.8019662573235867,0.829569245337357,0.8070257417177931,0.6615558337876504,0.7137213634339339,0.8939705969041486,-1.2529781479475246,-1.3990797319848232,-1.265851032939769,1.1343202159779506,1.1819294042325492,0.16547090411841736,0.6001563405875583,0.7434386361958044,0.6417558339356829,1.0642564137496537,1.3395261957919664,-0.4022069832478516,-0.598532409066217,-0.6632966658500749,-0.896209592381676,-1.269508570240477,1,0.15380559022111423,1.177914034081208,-0.38949560102026576,1.0937436198349535,2.314568503901543,1.4690670282563474,0.9382378192986429,-0.8345218416654591,0.0,0.0,0.7858453407972583,0.827770868796002,1,1.4690670282563474
1.0,1,-0.451431494690137,-0.21199188994265883,0.7925409155570712,-0.1307135449559313,-0.4171665555504632,0,1,-0.333828182017568,-0.408523415123371,-0.4043791923939547,0.9471945491566832,1.023482137112963,0.9763503196780129,0.8676449159418725,0.9485743264761737,1.126898197068271,-1.2529781479475246,-1.3990797319848232,-1.265851032939769,-1.4054464303081737,-1.6315420440362822,0.40570175067950565,0.6855842638427061,0.8636973566040511,0.9142823930903362,1.2623094417169778,0.8091164596969406,-0.4022069832478516,-0.598532409066217,-0.6632966658500749,-0.896209592381676,-1.269508570240477,1,2.2290133368053446,-0.3335614078081705,-0.38949560102026576,0.03867455727704239,2.314568503901543,0.396989732685494,0.9382378192986429,0.6170234198443745,0.0,0.0,0.9675135909809749,0.9901285472121327,0,0.396989732685494
1.0,0,0.6726293127448725,-0.21199188994265883,0.7925409155570712,-0.1307135449559313,-0.4171665555504632,0,1,0.7057195905003866,-0.408523415123371,-0.4043791923939547,0.7587064716045487,0.8006291514292195,0.7331369604623803,0.6545726144470158,0.8327137651820135,0.919152244924071,-1.2529781479475246,1.0894178181854943,-1.265851032939769,-1.4054464303081737,1.1819294042325492,0.2855863273989615,0.45777646849564524,0.5750764276242589,0.9638326765730004,0.9899865282619071,1.6047310638394794,-0.4022069832478516,-0.598532409066217,-0.6632966658500749,-0.896209592381676,-1.269508570240477,1,2.2290133368053446,-0.3335614078081705,-0.38949560102026576,1.0937436198349535,2.314568503901543,-0.012092393256015837,0.9382378192986429,-2.286067103175293,0.0,0.0,0.7922161608571082,0.851823858190984,0,-0.012092393256015837
1.0,0,1.796690120179882,-0.21199188994265883,0.7925409155570712,-0.1307135449559313,-0.4171665555504632,0,1,0.8021044178422291,-0.408523415123371,-0.4043791923939547,0.7957852991400505,0.7948398360484025,0.7793170177377426,0.6964875791616143,0.8107943891047492,0.9254485382691057,-1.2529781479475246,-1.3990797319848232,-1.265851032939769,-1.4054464303081737,1.1819294042325492,0.3656632762526576,0.5716803661691756,0.5750764276242589,0.8399569678663399,1.0147431567578227,0.4555099689669233,-0.4022069832478516,-0.598532409066217,-0.6632966658500749,-0.896209592381676,-1.269508570240477,1,0.15380559022111423,-0.3335614078081705,-0.38949560102026576,1.0937436198349535,1.244824404164019,1.5537047094856253,0.9382378192986429,0.6170234198443745,0.0,0.0,0.7906873067262845,0.7856781373547826,1,1.5537047094856253
1.0,0,0.6726293127448725,-0.21199188994265883,0.7925409155570712,-0.1307135449559313,-0.4171665555504632,0,1,0.8175083856822496,-1.137025606083052,-1.1538543344351937,0.9441040700649153,0.9337607147021946,0.8716771322884679,0.8047724688699746,0.9109957481293119,1.048205106335986,-1.2529781479475246,-1.3990797319848232,-1.265851032939769,-1.4054464303081737,-1.6315420440362822,0.4457402251063537,0.5716803661691756,0.7434386361958044,0.9390575348316683,1.1385262992374001,1.3395261957919664,-0.4022069832478516,-0.598532409066217,-0.6632966658500749,-0.896209592381676,-1.269508570240477,1,0.15380559022111423,1.6817391813776676,2.96937621922256,1.0937436198349535,0.17508030442649514,1.5537047094856253,0.9382378192986429,0.6170234198443745,0.0,0.0,0.8910751649459686,0.9540490631196592,1,1.5537047094856253
0.0,0,0.6726293127448725,-0.21199188994265883,0.7925409155570712,-0.1307135449559313,-0.4171665555504632,1,1,0.9015700387520756,1.7769831577556718,1.8440462337297625,0.5022382363820891,0.777475131403925,0.7485291635294464,0.7069682764241128,0.8170580700125883,0.7082616714675691,-1.2529781479475246,1.0894178181854943,-1.265851032939769,-1.4054464303081737,1.1819294042325492,0.3656632762526576,0.6855842638427061,0.7434386361958044,0.8895072513490041,0.4948539583435971,0.8975180823794449,-0.4022069832478516,-0.598532409066217,-0.6632966658500749,-0.896209592381676,1.6271690918636195,1,0.15380559022111423,0.17026373948828902,2.358672251905683,1.0937436198349535,0.17508030442649514,1.5537047094856253,0.9382378192986429,-0.8345218416654591,0.0,0.0,0.7539976612573055,0.7796648900060373,1,1.5537047094856253
0.0,0,-1.5754923021251463,-0.21199188994265883,1.3680259137785262,-0.1307135449559313,-0.4171665555504632,0,1,0.8998095852846447,-0.408523415123371,-0.4043791923939547,0.6042067424961477,0.3491338646809155,0.32059902328652684,0.47992171191259103,0.5039231240230502,-0.13530767307886904,1.2618731202788722,1.0894178181854943,1.0851771620095783,1.1343202159779506,-0.22480631990186647,0.48577869953320174,0.6571082894243235,0.7193868921141551,0.6417558339356829,-1.0648136368990795,0.10190347823690601,-0.4022069832478516,-0.598532409066217,-0.6632966658500749,-0.896209592381676,0.17883026081157125,1,0.15380559022111423,-0.3335614078081705,-0.38949560102026576,1.0937436198349535,0.17508030442649514,1.5537047094856253,0.9382378192986429,0.6170234198443745,0.0,0.0,0.3310422705470304,0.2865786074088989,1,1.5537047094856253
1.0,0,-0.451431494690137,-0.21199188994265883,0.7925409155570712,-0.1307135449559313,2.3971240903539632,0,1,0.5468386650647465,-1.137025606083052,-1.1538543344351937,0.9348360935724683,0.9250799831289425,0.8439684083084175,0.8187428197189416,0.9172594290371511,1.0041381036411754,-1.2529781479475246,-1.3990797319848232,-1.265851032939769,-1.4054464303081737,-1.6315420440362822,0.5258171739600498,0.543204391750793,0.7674903802774538,0.9638326765730004,1.0147431567578227,0.5439115916494276,-0.4022069832478516,-0.598532409066217,-0.6632966658500749,-0.896209592381676,-1.269508570240477,1,2.2290133368053446,1.6817391813776676,-0.38949560102026576,0.03867455727704239,1.244824404164019,0.07254528797326205,0.9382378192986429,0.6170234198443745,0.0,0.0,0.878335665079368,0.8879033422834577,0,0.07254528797326205
0.0,0,-0.451431494690137,-0.21199188994265883,0.7925409155570712,-0.1307135449559313,-0.4171665555504632,0,1,0.839514054025136,0.31997877583630996,0.34509594964728435,0.7525255134210125,0.777475131403925,0.7577665542141844,0.6964875791616143,0.7669556369502208,0.7900993835121559,-1.2529781479475246,1.0894178181854943,-1.265851032939769,1.1343202159779506,1.1819294042325492,0.3656632762526576,0.6286323150059409,0.6953351480325057,0.7656315426423435,0.7424202433027521,0.8091164596969406,-0.4022069832478516,-0.598532409066217,-0.6632966658500749,-0.896209592381676,1.6271690918636195,1,0.15380559022111423,1.177914034081208,2.96937621922256,1.0937436198349535,0.17508030442649514,1.5537047094856253,0.9382378192986429,0.6170234198443745,0.0,0.0,0.7746354084791806,0.7796648900060373,1,1.5537047094856253
1.0,0,-0.451431494690137,-0.21199188994265883,-0.3584290808858387,-0.1307135449559313,-0.4171665555504632,0,1,0.7867004500022086,-1.137025606083052,-1.1538543344351937,0.993544813967489,0.9800687547527827,0.9640337987650291,0.8222363854731075,0.9548345002838404,1.126898197068271,-1.2529781479475246,-1.3990797319848232,-1.265851032939769,-1.4054464303081737,-1.6315420440362822,0.32562480182580955,0.7140602382610887,0.7434386361958044,0.9638326765730004,1.287066070212893,0.8091164596969406,-0.4022069832478516,-0.598532409066217,-0.6632966658500749,-0.896209592381676,-1.269508570240477,1,0.15380559022111423,1.6817391813776676,2.358672251905683,1.0937436198349535,0.17508030442649514,1.5537047094856253,0.9382378192986429,-0.8345218416654591,0.0,0.0,0.9484032710545228,0.9720888051658959,1,1.5537047094856253
0.0,0,-0.451431494690137,-0.21199188994265883,0.21705591733561624,-0.1307135449559313,-0.4171665555504632,0,1,0.730806052411277,-1.137025606083052,-1.1538543344351937,0.8235961501831056,0.8208885137641053,0.8039466114895467,0.7768278550043431,0.8640286626210362,0.8719370955567431,-1.2529781479475246,-1.3990797319848232,-1.265851032939769,-1.4054464303081737,1.1819294042325492,0.5258171739600498,0.6571082894243235,0.6712834039508563,0.8895072513490041,0.7919335002945831,0.632313214331932,-0.4022069832478516,-0.598532409066217,-0.6632966658500749,-0.896209592381676,1.6271690918636195,1,0.15380559022111423,1.6817391813776676,-0.38949560102026576,1.0937436198349535,2.314568503901543,1.5537047094856253,0.9382378192986429,0.6170234198443745,0.0,0.0,0.8161670198771868,0.8337841161447473,1,1.5537047094856253
1.0,0,-0.451431494690137,-0.21199188994265883,-0.3584290808858387,-0.1307135449559313,-0.4171665555504632,0,1,0.9319378610652589,-1.137025606083052,-1.1538543344351937,0.8081437547242653,0.8064152253120629,0.7977883510330551,0.7453896753845451,0.8013988677429909,0.922300391596588,-1.2529781479475246,-1.3990797319848232,-1.265851032939769,-1.4054464303081737,1.1819294042325492,0.48577869953320174,0.6001563405875583,0.6231799157875576,0.7656315426423435,0.9899865282619071,0.632313214331932,-0.4022069832478516,-0.598532409066217,-0.6632966658500749,-0.896209592381676,-1.269508570240477,1,0.15380559022111423,1.6817391813776676,2.358672251905683,1.0937436198349535,0.17508030442649514,1.5537047094856253,0.9382378192986429,0.6170234198443745,0.0,0.0,0.8034260931751855,0.8097311267497652,1,1.5537047094856253
0.0,0,-1.5754923021251463,-0.21199188994265883,-1.5093990773287487,-0.1307135449559313,-0.4171665555504632,0,1,0.5657635398396289,-1.137025606083052,-1.1538543344351937,-0.2548080137010745,-0.18918494528977495,0.05583864862149937,0.16555165221770646,-0.5294193920622879,-0.6641117054165977,0.004447486165673759,-0.15483095689966436,1.0851771620095783,-0.13556310716511147,-0.22480631990186647,0.48577869953320174,0.7140602382610887,0.5750764276242589,-1.3898057888535507,-1.0648136368990795,-0.6937111259056329,-0.4022069832478516,-0.598532409066217,-0.6632966658500749,0.5516926581674212,0.17883026081157125,1,0.15380559022111423,1.6817391813776676,2.358672251905683,1.0937436198349535,0.17508030442649514,1.5537047094856253,0.9382378192986429,-2.286067103175293,0.0,0.0,-0.23816232180145153,-0.2786666433731861,1,1.5537047094856253
1.0,0,0.6726293127448725,-0.21199188994265883,-1.5093990773287487,-0.1307135449559313,2.3971240903539632,0,1,0.8742830100068965,-1.137025606083052,-1.1538543344351937,0.8668559359021436,0.8614072384338768,0.7793170177377426,0.6964875791616143,0.8013988677429909,0.9254485382691057,-1.2529781479475246,-1.3990797319848232,-1.265851032939769,-1.4054464303081737,1.1819294042325492,0.2855863273989615,0.4862524429140278,0.7434386361958044,0.8399569678663399,1.0147431567578227,1.0743213277444534,-0.4022069832478516,-0.598532409066217,-0.6632966658500749,-0.896209592381676,-1.269508570240477,1,0.15380559022111423,1.6817391813776676,-0.38949560102026576,0.03867455727704239,1.244824404164019,1.5537047094856253,0.9382378192986429,-2.286067103175293,0.0,0.0,0.8034268065928856,0.8397973634934931,1,1.5537047094856253
0.0,0,0.6726293127448725,-0.21199188994265883,-0.3584290808858387,-0.1307135449559313,-0.4171665555504632,0,1,0.9323779744321167,0.31997877583630996,0.34509594964728435,0.20868771284127066,0.2767803884125978,0.2159258358969818,0.39259430456153016,0.36927502710554544,-0.20770447046611978,1.2618731202788722,1.0894178181854943,1.0851771620095783,1.1343202159779506,-0.22480631990186647,0.4457402251063537,0.4862524429140278,0.6953351480325057,0.4683298417463581,-1.0648136368990795,-0.34010463517561557,-0.4022069832478516,-0.598532409066217,-0.6632966658500749,1.9995949087165186,0.17883026081157125,1,0.15380559022111423,1.177914034081208,-0.38949560102026576,1.0937436198349535,0.17508030442649514,1.5537047094856253,0.9382378192986429,0.6170234198443745,0.0,0.0,0.23549495142097376,0.17834015513147855,1,1.5537047094856253
1.0,0,-0.451431494690137,-0.21199188994265883,-1.5093990773287487,-0.1307135449559313,-0.4171665555504632,0,1,0.31357858063015054,0.31997877583630996,0.34509594964728435,0.5393170639175908,0.5546221457201815,0.5453410492068475,0.5637516413417885,0.5352380214620728,0.6578983754277238,1.2618731202788722,1.0894178181854943,1.0851771620095783,1.1343202159779506,1.1819294042325492,0.5258171739600498,0.3723485452404974,0.4307659631343629,0.443554700005026,0.7176636148068366,0.8091164596969406,-0.4022069832478516,-0.598532409066217,-0.6632966658500749,1.9995949087165186,1.6271690918636195,1,1.1914094635132293,1.177914034081208,-0.38949560102026576,1.0937436198349535,1.244824404164019,-0.689193843090239,0.9382378192986429,0.6170234198443745,0.0,0.0,0.6120781916396152,0.6112939642411609,0,-0.689193843090239
1.0,0,-0.451431494690137,-0.21199188994265883,-1.5093990773287487,-0.1307135449559313,-0.4171665555504632,0,1,0.6647890473826178,-1.137025606083052,-1.1538543344351937,0.9255646562971642,0.9163960100577171,0.8593606113754836,0.6720365310501488,0.8358456056359328,1.0230234583160631,-1.2529781479475246,-1.3990797319848232,-1.265851032939769,-1.4054464303081737,-1.6315420440362822,0.0453554808378732,0.5716803661691756,0.7434386361958044,0.8895072513490041,1.2375528132210623,1.0743213277444534,-0.4022069832478516,-0.598532409066217,-0.6632966658500749,-0.896209592381676,-1.269508570240477,1,1.1914094635132293,1.6817391813776676,2.358672251905683,1.0937436198349535,0.17508030442649514,-0.689193843090239,0.9382378192986429,-0.8345218416654591,0.0,0.0,0.8401164520618641,0.8879033422834577,0,-0.689193843090239
1.0,0,0.6726293127448725,-0.21199188994265883,-1.5093990773287487,-0.1307135449559313,2.3971240903539632,0,1,0.6485048528088818,-0.408523415123371,-0.4043791923939547,0.6320175935392028,0.38965258935068703,0.5484201794350938,0.5113598915323889,0.6354393804866355,0.6547502287552066,1.2618731202788722,1.0894178181854943,1.0851771620095783,1.1343202159779506,1.1819294042325492,0.5258171739600498,0.6286323150059409,-0.05026891849862394,0.666530975677015,0.6681503578150056,0.5439115916494276,-0.4022069832478516,-0.598532409066217,2.4860966636060056,-0.896209592381676,1.6271690918636195,1,0.15380559022111423,-0.3335614078081705,-0.38949560102026576,1.0937436198349535,1.244824404164019,1.5537047094856253,0.9382378192986429,-0.8345218416654591,0.0,0.0,0.586599191906414,0.5692012327999415,1,1.5537047094856253
0.0,0,0.6726293127448725,-0.21199188994265883,0.21705591733561624,-0.1307135449559313,-0.4171665555504632,0,1,0.9002496986515025,1.7769831577556718,1.8440462337297625,-0.699767787258526,-0.021323972727845423,0.04044299748026933,0.15856452070937396,-0.2100207651649108,-0.5161734893297949,0.004447486165673759,-0.15483095689966436,1.0851771620095783,-0.13556310716511147,-0.22480631990186647,0.2855863273989615,0.45777646849564524,0.6231799157875576,-0.597001253130923,-1.0648136368990795,-0.07489976712810262,-0.4022069832478516,-0.598532409066217,-0.6632966658500749,0.5516926581674212,0.17883026081157125,1,0.15380559022111423,0.17026373948828902,2.358672251905683,1.0937436198349535,1.244824404164019,1.5537047094856253,0.9382378192986429,0.6170234198443745,0.0,0.0,-0.11076732313544106,-0.1163089649570551,1,1.5537047094856253
1.0,0,0.6726293127448725,-0.21199188994265883,-0.3584290808858387,-0.1307135449559313,-0.4171665555504632,0,1,0.9847514650881863,-0.408523415123371,-0.4043791923939547,0.8266866292748736,0.8324639030277657,0.7577665542141844,0.7314193245355781,0.8045307081969101,0.7869512368396389,-1.2529781479475246,1.0894178181854943,-1.265851032939769,-1.4054464303081737,1.1819294042325492,0.40570175067950565,0.5716803661691756,0.8155938684407524,0.8399569678663399,0.6681503578150056,0.8975180823794449,-0.4022069832478516,-0.598532409066217,-0.6632966658500749,-0.896209592381676,1.6271690918636195,1,1.1914094635132293,-0.3335614078081705,-0.38949560102026576,1.0937436198349535,2.314568503901543,-0.689193843090239,0.9382378192986429,-0.8345218416654591,0.0,0.0,0.7858460542149579,0.8097311267497652,0,-0.689193843090239
1.0,0,0.6726293127448725,-0.21199188994265883,-1.5093990773287487,-0.1307135449559313,-0.4171665555504632,0,1,0.8967287917166407,-0.408523415123371,-0.4043791923939547,0.8421355639508562,0.8787719430783538,0.8039466114895467,0.7488832411387112,0.8170580700125883,0.9443338929439934,-1.2529781479475246,-1.3990797319848232,-1.265851032939769,-1.4054464303081737,1.1819294042325492,0.40570175067950565,0.5147284173324105,0.7674903802774538,0.8151818261250078,1.0147431567578227,0.8975180823794449,-0.4022069832478516,-0.598532409066217,-0.6632966658500749,-0.896209592381676,-1.269508570240477,1,0.15380559022111423,-0.3335614078081705,2.358672251905683,1.0937436198349535,2.314568503901543,1.5537047094856253,0.9382378192986429,-0.8345218416654591,0.0,0.0,0.8289065197437874,0.851823858190984,1,1.5537047094856253
0.0,0,-1.5754923021251463,-0.21199188994265883,-1.5093990773287487,-0.1307135449559313,2.3971240903539632,1,1,-1.8737848526527596,-1.137025606083052,-1.1538543344351937,0.22104962920834265,0.256521026077712,0.15743270578279886,-0.04752456144484823,0.11876987599405255,0.33369214856167795,1.2618731202788722,1.0894178181854943,1.0851771620095783,1.1343202159779506,1.1819294042325492,-0.5952601099916957,-0.111743019872007,0.19024852231786948,0.24535356607436903,0.6929069863109211,-0.2517030124931113,3.525151628685644,2.519450492434511,2.4860966636060056,1.9995949087165186,1.6271690918636195,1,1.1914094635132293,1.6817391813776676,-0.38949560102026576,1.0937436198349535,1.244824404164019,-0.689193843090239,0.9382378192986429,0.6170234198443745,0.0,0.0,0.20441134223758226,0.1903666498289696,0,-0.689193843090239
